height,weight,label 
163,77,fat
186,70,normal
164,46,thin
155,71,fat
171,83,fat
176,58,normal
189,41,thin
160,41,thin
144,73,fat
176,40,thin
164,59,normal
167,49,thin
140,57,fat
185,81,normal
156,75,fat
160,43,thin
173,45,thin
166,85,fat
175,41,thin
167,75,fat
187,71,normal
160,64,normal
154,51,normal
187,78,normal
180,52,thin
144,55,fat
156,40,thin
150,70,fat
186,62,thin
174,60,normal
159,77,fat
176,53,thin
174,64,normal
149,48,normal
161,82,fat
147,79,fat
176,72,normal
155,59,normal
186,42,thin
185,83,normal
169,49,thin
184,81,normal
183,42,thin
185,85,normal
140,44,normal
176,41,thin
155,85,fat
140,71,fat
160,71,fat
158,48,normal
183,57,thin
147,63,fat
178,54,thin
167,41,thin
151,83,fat
173,75,fat
175,63,normal
174,82,fat
159,76,fat
144,46,normal
167,81,fat
172,49,thin
188,73,normal
183,52,thin
163,52,normal
142,71,fat
147,41,normal
158,42,thin
168,55,normal
189,80,normal
176,79,fat
172,45,thin
183,84,fat
170,79,fat
159,69,fat
150,63,fat
156,62,fat
143,66,fat
188,71,normal
185,56,thin
187,50,thin
167,70,fat
159,63,normal
146,80,fat
145,75,fat
152,75,fat
152,66,fat
143,41,normal
141,73,fat
181,85,fat
159,55,normal
164,83,fat
187,77,normal
164,80,fat
178,60,normal
146,40,normal
189,58,thin
168,67,normal
151,68,fat
148,64,fat
142,84,fat
144,84,fat
160,49,normal
167,85,fat
165,50,thin
184,65,normal
140,59,fat
151,77,fat
151,41,thin
168,43,thin
170,74,fat
174,53,thin
169,82,fat
161,72,fat
175,77,fat
179,72,normal
173,75,fat
163,60,normal
170,49,thin
157,79,fat
165,55,normal
148,62,fat
158,74,fat
176,47,thin
149,54,normal
160,83,fat
154,64,fat
171,59,normal
184,84,normal
164,65,normal
153,79,fat
167,84,fat
154,58,normal
164,55,normal
153,60,fat
181,66,normal
185,61,thin
149,45,normal
162,75,fat
158,58,normal
180,73,normal
169,51,thin
148,76,fat
161,82,fat
169,75,fat
170,82,fat
184,46,thin
146,48,normal
160,59,normal
172,43,thin
163,73,fat
177,84,fat
159,83,fat
189,77,normal
152,80,fat
187,83,normal
143,83,fat
190,80,normal
178,45,thin
179,40,thin
154,40,thin
144,68,fat
189,77,normal
167,80,fat
157,60,normal
143,42,normal
147,78,fat
158,60,normal
189,84,normal
171,61,normal
154,64,fat
170,57,normal
187,59,thin
167,82,fat
165,73,fat
175,59,normal
179,54,thin
182,44,thin
178,67,normal
166,72,fat
144,78,fat
166,53,normal
154,84,fat
179,84,fat
187,62,thin
170,43,thin
179,55,thin
164,84,fat
183,43,thin
148,82,fat
181,73,normal
170,64,normal
189,74,normal
182,42,thin
187,74,normal
142,51,fat
158,59,normal
147,76,fat
151,42,thin
171,44,thin
166,85,fat
176,70,normal
162,71,fat
172,58,normal
186,56,thin
160,71,fat
181,57,thin
156,40,thin
171,74,fat
148,59,fat
143,40,normal
155,71,fat
145,77,fat
169,56,normal
160,65,fat
145,78,fat
185,48,thin
172,49,thin
146,83,fat
190,61,thin
153,77,fat
173,53,thin
162,59,normal
164,76,fat
163,76,fat
175,53,thin
158,50,normal
143,49,normal
151,40,thin
159,68,fat
145,50,normal
178,74,normal
162,59,normal
142,54,fat
155,40,thin
162,46,thin
175,51,thin
176,72,normal
173,50,thin
168,76,fat
176,74,normal
154,83,fat
169,45,thin
179,67,normal
183,60,thin
154,45,normal
179,55,thin
181,47,thin
156,59,normal
172,81,fat
186,66,normal
185,60,thin
169,84,fat
168,57,normal
181,61,normal
161,75,fat
156,68,fat
147,74,fat
169,47,thin
146,44,normal
187,85,normal
148,58,fat
185,70,normal
184,76,normal
157,58,normal
140,44,normal
159,64,fat
154,84,fat
140,63,fat
184,84,normal
166,61,normal
170,72,normal
150,52,normal
175,53,thin
149,78,fat
181,56,thin
175,75,normal
171,73,normal
169,74,fat
144,72,fat
161,79,fat
169,65,normal
171,83,fat
144,63,fat
178,79,normal
159,82,fat
157,57,normal
161,43,thin
141,46,normal
163,59,normal
179,61,normal
174,77,fat
142,48,normal
173,79,fat
142,82,fat
151,73,fat
181,74,normal
154,81,fat
173,56,normal
187,82,normal
178,44,thin
155,71,fat
148,62,fat
155,80,fat
186,41,thin
144,60,fat
174,83,fat
145,85,fat
188,59,thin
147,72,fat
141,74,fat
166,54,normal
160,73,fat
190,78,normal
170,74,fat
183,63,normal
188,84,normal
148,63,fat
163,74,fat
166,50,thin
187,80,normal
184,67,normal
189,45,thin
157,47,normal
142,49,normal
153,48,normal
164,63,normal
188,76,normal
150,78,fat
171,40,thin
172,66,normal
152,69,fat
178,77,normal
164,72,fat
159,61,normal
155,47,normal
190,84,normal
185,66,normal
147,83,fat
186,80,normal
173,76,fat
148,48,normal
159,72,fat
154,59,normal
150,72,fat
175,76,normal
188,68,normal
169,58,normal
178,80,fat
175,75,normal
153,55,normal
180,70,normal
182,81,normal
158,64,fat
170,62,normal
158,51,normal
156,65,fat
166,79,fat
184,42,thin
153,56,normal
149,52,normal
170,77,fat
145,78,fat
158,67,fat
165,40,thin
145,62,fat
161,82,fat
181,67,normal
170,63,normal
158,61,normal
154,46,normal
144,85,fat
186,63,thin
157,41,thin
140,40,normal
173,67,normal
171,60,normal
155,63,fat
144,76,fat
153,70,fat
162,67,fat
175,75,normal
175,62,normal
161,50,normal
153,72,fat
176,45,thin
145,58,fat
174,48,thin
143,42,normal
143,54,fat
161,58,normal
167,71,fat
188,42,thin
164,57,normal
178,63,normal
146,82,fat
142,60,fat
141,48,normal
145,70,fat
175,49,thin
151,83,fat
149,66,fat
173,59,normal
156,43,thin
175,76,normal
188,54,thin
189,83,normal
165,50,thin
155,50,normal
183,57,thin
189,72,normal
153,50,normal
188,80,normal
186,47,thin
175,47,thin
190,74,normal
146,82,fat
177,79,fat
141,71,fat
184,44,thin
174,69,normal
159,58,normal
173,43,thin
185,78,normal
151,43,normal
186,64,thin
188,73,normal
185,83,normal
190,55,thin
162,48,thin
187,51,thin
184,80,normal
176,82,fat
166,75,fat
146,69,fat
159,49,normal
155,69,fat
175,60,normal
182,77,normal
175,48,thin
182,50,thin
150,73,fat
181,76,normal
165,72,fat
189,65,thin
169,41,thin
155,71,fat
185,62,thin
189,56,thin
169,70,normal
170,69,normal
152,46,normal
189,40,thin
166,50,thin
189,66,thin
153,83,fat
174,77,fat
167,65,normal
183,41,thin
156,63,fat
145,64,fat
165,55,normal
186,63,thin
164,61,normal
189,61,thin
164,47,thin
157,73,fat
151,47,normal
188,72,normal
152,58,fat
153,85,fat
160,57,normal
187,55,thin
176,43,thin
164,55,normal
165,73,fat
145,55,fat
185,64,normal
179,45,thin
178,48,thin
188,44,thin
170,61,normal
181,83,fat
155,83,fat
157,56,normal
171,68,normal
158,72,fat
179,82,fat
165,65,normal
164,62,normal
163,68,fat
167,58,normal
172,78,fat
174,43,thin
164,62,normal
183,67,normal
155,48,normal
161,76,fat
164,49,thin
187,60,thin
187,84,normal
141,72,fat
142,65,fat
185,62,thin
186,64,thin
182,85,fat
171,59,normal
141,54,fat
153,83,fat
187,44,thin
148,70,fat
145,46,normal
186,66,normal
162,53,normal
178,83,fat
142,42,normal
181,61,normal
150,83,fat
144,74,fat
174,73,normal
177,68,normal
177,43,thin
158,85,fat
150,44,normal
188,57,thin
178,49,thin
177,77,normal
147,49,normal
161,71,fat
164,64,normal
149,56,fat
141,85,fat
185,49,thin
145,52,normal
166,41,thin
152,57,normal
173,67,normal
156,73,fat
186,83,normal
175,84,fat
142,80,fat
182,58,thin
156,85,fat
159,41,thin
154,83,fat
147,70,fat
140,82,fat
140,42,normal
162,60,normal
141,84,fat
140,74,fat
162,41,thin
143,56,fat
140,61,fat
190,82,normal
158,45,thin
189,52,thin
158,40,thin
172,51,thin
147,77,fat
177,62,normal
190,63,thin
143,51,normal
190,41,thin
187,41,thin
160,58,normal
167,61,normal
178,65,normal
149,43,normal
155,85,fat
146,72,fat
148,70,fat
140,43,normal
167,47,thin
155,64,fat
162,76,fat
164,66,normal
188,43,thin
170,81,fat
176,42,thin
171,78,fat
186,42,thin
150,51,normal
169,76,fat
171,47,thin
147,75,fat
151,51,normal
165,41,thin
143,55,fat
142,45,normal
146,83,fat
148,67,fat
177,40,thin
171,47,thin
142,83,fat
140,47,normal
143,54,fat
159,53,normal
187,81,normal
162,49,normal
183,57,thin
145,52,normal
171,58,normal
164,60,normal
181,48,thin
175,50,thin
148,61,fat
145,47,normal
145,55,fat
182,66,normal
151,57,normal
148,60,fat
181,76,normal
187,74,normal
175,69,normal
147,64,fat
162,72,fat
182,78,normal
148,85,fat
162,79,fat
152,73,fat
176,62,normal
190,74,normal
181,43,thin
157,43,thin
181,48,thin
154,79,fat
164,85,fat
183,83,normal
147,65,fat
187,42,thin
172,66,normal
160,44,thin
189,84,normal
175,46,thin
171,73,normal
147,59,fat
178,63,normal
170,45,thin
162,74,fat
145,70,fat
157,53,normal
149,46,normal
153,52,normal
169,66,normal
183,81,normal
154,68,fat
166,41,thin
142,59,fat
144,64,fat
148,47,normal
167,52,normal
158,42,thin
168,85,fat
178,85,fat
142,48,normal
168,75,fat
157,47,normal
162,49,normal
144,46,normal
182,82,normal
147,59,fat
141,55,fat
164,55,normal
163,42,thin
179,75,normal
182,48,thin
176,72,normal
189,60,thin
157,76,fat
175,77,fat
170,54,normal
182,57,thin
163,58,normal
144,58,fat
185,54,thin
146,63,fat
174,45,thin
163,77,fat
153,75,fat
168,65,normal
160,49,normal
150,75,fat
168,80,fat
153,45,normal
174,81,fat
155,51,normal
157,49,normal
168,42,thin
177,62,normal
162,42,thin
175,45,thin
189,59,thin
142,49,normal
173,54,thin
161,81,fat
180,82,fat
140,50,fat
167,82,fat
140,44,normal
166,73,fat
172,78,fat
185,54,thin
173,74,normal
182,66,normal
141,80,fat
165,61,normal
163,59,normal
151,47,normal
176,57,thin
151,54,normal
174,66,normal
140,68,fat
148,45,normal
164,56,normal
143,46,normal
151,63,fat
141,85,fat
166,83,fat
158,79,fat
160,43,thin
141,46,normal
167,83,fat
168,42,thin
161,53,normal
145,52,normal
140,75,fat
171,55,normal
177,68,normal
186,41,thin
153,78,fat
159,69,fat
183,71,normal
167,83,fat
180,50,thin
155,63,fat
172,63,normal
145,77,fat
189,66,thin
178,43,thin
150,85,fat
144,85,fat
150,40,thin
148,47,normal
185,81,normal
171,84,fat
149,78,fat
167,47,thin
167,60,normal
171,58,normal
157,59,normal
167,73,fat
140,71,fat
164,53,normal
148,78,fat
147,55,fat
158,55,normal
180,56,thin
169,41,thin
189,66,thin
172,43,thin
178,74,normal
169,49,thin
182,76,normal
174,76,fat
148,82,fat
183,82,normal
187,41,thin
144,53,fat
190,52,thin
170,59,normal
188,66,normal
169,51,thin
182,60,thin
150,47,normal
181,61,normal
168,44,thin
158,54,normal
158,67,fat
167,47,thin
186,61,thin
160,44,thin
174,62,normal
165,84,fat
142,85,fat
185,45,thin
151,49,normal
155,51,normal
175,68,normal
158,72,fat
172,85,fat
158,57,normal
143,68,fat
154,75,fat
187,73,normal
169,52,thin
183,82,normal
173,70,normal
183,42,thin
145,66,fat
165,73,fat
154,55,normal
189,76,normal
147,47,normal
165,63,normal
185,55,thin
146,73,fat
140,44,normal
148,70,fat
183,67,normal
172,53,thin
190,49,thin
181,82,fat
146,80,fat
141,51,fat
170,60,normal
143,56,fat
149,74,fat
188,77,normal
180,51,thin
171,68,normal
165,69,fat
162,84,fat
173,62,normal
145,53,fat
146,68,fat
175,55,thin
158,81,fat
178,82,fat
160,44,thin
155,43,thin
164,42,thin
173,73,normal
144,55,fat
181,54,thin
177,74,normal
183,82,normal
166,57,normal
141,53,fat
166,74,fat
189,51,thin
156,79,fat
171,82,fat
164,42,thin
186,40,thin
159,78,fat
179,63,normal
188,61,thin
188,70,normal
180,58,thin
167,59,normal
186,53,thin
168,47,thin
172,71,normal
167,67,normal
151,66,fat
170,46,thin
151,69,fat
177,73,normal
159,81,fat
142,83,fat
186,85,normal
155,71,fat
170,52,thin
157,79,fat
154,82,fat
180,73,normal
153,51,normal
144,84,fat
179,50,thin
183,70,normal
177,61,normal
181,78,normal
185,47,thin
178,60,normal
147,58,fat
143,65,fat
164,85,fat
165,61,normal
183,71,normal
190,49,thin
151,71,fat
142,43,normal
178,60,normal
161,48,normal
155,42,thin
179,75,normal
148,63,fat
144,66,fat
170,51,thin
152,62,fat
168,68,normal
180,45,thin
143,70,fat
165,81,fat
148,60,fat
181,76,normal
172,77,fat
155,72,fat
168,83,fat
152,50,normal
157,49,normal
188,80,normal
176,70,normal
178,74,normal
142,70,fat
171,46,thin
151,83,fat
148,66,fat
161,47,thin
156,61,fat
170,74,fat
175,49,thin
186,44,thin
156,74,fat
172,55,normal
178,72,normal
163,57,normal
169,76,fat
180,47,thin
161,45,thin
182,71,normal
188,67,normal
159,46,thin
140,58,fat
166,60,normal
186,50,thin
173,74,normal
144,85,fat
186,82,normal
167,62,normal
161,82,fat
180,74,normal
145,85,fat
167,62,normal
167,71,fat
155,75,fat
161,44,thin
160,46,thin
148,48,normal
174,42,thin
162,59,normal
170,73,fat
164,56,normal
178,45,thin
148,57,fat
188,64,thin
143,58,fat
144,50,normal
149,82,fat
164,73,fat
176,57,thin
143,76,fat
165,79,fat
143,62,fat
169,64,normal
148,69,fat
188,61,thin
183,49,thin
140,70,fat
153,45,normal
166,74,fat
156,55,normal
159,66,fat
149,62,fat
158,47,normal
150,83,fat
144,55,fat
189,45,thin
178,66,normal
176,53,thin
154,68,fat
166,46,thin
155,60,normal
157,63,fat
144,48,normal
142,63,fat
178,40,thin
184,73,normal
170,62,normal
163,69,fat
181,74,normal
156,72,fat
190,65,thin
158,44,thin
153,52,normal
144,62,fat
181,63,normal
145,73,fat
175,59,normal
166,40,thin
170,71,normal
182,53,thin
147,56,fat
190,81,normal
186,40,thin
189,50,thin
184,69,normal
185,42,thin
145,56,fat
151,49,normal
147,67,fat
180,45,thin
185,77,normal
148,69,fat
162,78,fat
187,62,thin
168,45,thin
155,83,fat
160,47,thin
172,58,normal
144,48,normal
175,76,normal
177,64,normal
152,52,normal
182,73,normal
166,81,fat
140,70,fat
153,46,normal
141,78,fat
158,70,fat
177,45,thin
158,71,fat
151,58,fat
167,70,fat
143,78,fat
176,43,thin
157,59,normal
150,40,thin
147,53,normal
184,50,thin
184,80,normal
179,59,thin
180,78,normal
146,74,fat
170,74,fat
147,60,fat
188,63,thin
176,58,normal
177,65,normal
184,55,thin
160,77,fat
172,40,thin
154,68,fat
178,57,thin
156,48,normal
147,81,fat
159,82,fat
170,45,thin
140,74,fat
149,43,normal
171,58,normal
151,45,normal
148,65,fat
161,83,fat
153,84,fat
186,71,normal
181,53,thin
171,81,fat
186,54,thin
157,72,fat
178,85,fat
177,79,fat
149,58,fat
172,63,normal
178,85,fat
145,72,fat
144,75,fat
167,72,fat
187,65,normal
188,78,normal
140,43,normal
171,59,normal
148,76,fat
172,64,normal
142,53,fat
149,79,fat
172,69,normal
161,52,normal
140,51,fat
189,44,thin
161,68,fat
179,78,normal
141,45,normal
190,67,normal
145,56,fat
141,64,fat
178,69,normal
167,66,normal
181,64,normal
180,47,thin
187,47,thin
176,47,thin
189,42,thin
190,45,thin
146,63,fat
181,82,fat
168,76,fat
171,59,normal
158,82,fat
166,65,normal
164,80,fat
159,79,fat
157,60,normal
174,47,thin
189,82,normal
184,80,normal
168,70,normal
158,73,fat
161,73,fat
161,51,normal
174,64,normal
156,43,thin
169,46,thin
164,65,normal
162,73,fat
165,85,fat
153,73,fat
140,41,normal
189,46,thin
190,56,thin
166,40,thin
164,85,fat
178,44,thin
155,76,fat
173,79,fat
144,62,fat
